video,Pitch,Yaw,Roll,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,0,1,2
P21,-3.117148496080681,0.8215277776399863,1.4458582125548691,0.7755561838250788,1.1747748465589867,0.6999944266622676,0.9152128559901502,-1.4670281538010632,-1.503918971311944,1.5593142372189523,1.8010609869365832,1.6155903206640114,-0.8326699275651195,-1.0341634504337125,1.0828431710124897,-1.3913273241840713,1.2108427417731313,-0.42405874454375003,-1.2861210260774916,-1.2045573557679898,-1.062161692603451,-1.3183854434834692,0.4909818776164127,0.3152010981196671,-0.9594643224338292,0.40152082421091334,1.5071464176571068,-1.9413991268913036,0.04308509007120022,-0.3901856117076441,0.6307498344289456,-0.8528047203129481,-0.058941020506737156,1.0424543837615694,-1.1113808483163194,-0.5138823057296485,1.3007999056074118,1.4517521487573841,-0.20877128306612905
P22,0.08339645374644084,0.1139678258265666,-1.350545830297003,1.854199908901709,1.3121149878706884,1.73243771563976,1.1866250923287285,0.7502933902019441,0.7266739084987175,-1.3360564156760333,-0.41294486854108303,-0.020050828919664462,1.5854833861604778,1.0655664826553486,1.6290157580701576,-0.5992209326005445,1.515090730400908,-0.11855310179719264,0.17698158873779488,-1.8318069797231487,0.3754552712525259,-0.9458041155975345,0.6200029815473584,-0.25755434459502335,-1.7281494502280748,0.17060131778353668,-0.18793561602681585,0.0442323454791873,0.04520082156310252,0.9026746656582003,1.0067520660399958,0.6786677424968441,0.634570072849014,-0.5298205755780453,-0.9491422879152521,-1.022786686189151,-0.9225601259041878,0.9208677663134196,-0.1795324709675082
P24,-0.14628412000333912,-0.7610496480196133,-1.2741621833782426,0.22846684614906487,-0.1281305651775768,0.007708633189533093,-0.4427245335062885,0.4895669232300274,0.4098596270329763,0.9765003322704938,0.6720475998473346,0.6359101286481318,-1.068048968003136,0.03973392124818397,0.43055692071329493,0.4454453979696389,-0.920041405252562,-0.39173700828308605,-1.1103233913996016,0.49836144811424454,-0.6849847213783528,0.19492936145053755,1.8190532866639635,0.24649387630448816,-0.014033499175624953,1.64967911468505,-0.327829677245301,0.069271210842503,0.5613116117566087,0.33583104452461315,-0.1455196426592906,-0.4534008588665197,-0.44244275493883095,-0.4860924835973928,-1.4811486277256036,0.08641260333644023,1.2747344654770612,0.7094605605070331,-0.929152306225648
P25,0.24948046484215428,-0.355037904416462,-0.18368981985040964,-0.6176204629184481,-0.6049580986061016,-0.6919746150227767,-0.1466713991891392,-0.33894565923208886,-0.2867906102906271,-0.20065693117054673,-0.5605605455080159,-1.49840065740258,0.03648500492296931,-0.7313362619851438,-1.45383755291912,1.2976079074097997,0.0946275556610954,0.23883225999632327,-1.11687850704686,-1.2257957196344837,0.4394203364548887,-0.23422538633447954,1.5934053150196634,2.03802934301485,0.4998167854637668,-1.0162075458320157,-0.14589580157853618,0.3602382169265647,-0.6372123091505749,1.8151712131377513,-0.3460871817990268,-0.8985040934305681,1.224192587053814,0.6364556688368715,0.24862047911784302,-0.5457295736788914,-0.8492206338486128,-0.006263153027112899,-0.27170166891834474
P27,0.4863055985234578,-0.5490068002019445,-0.46854293280794507,0.8497691133505739,-0.41649079341088274,0.6811671673311599,-0.46087339657308607,1.4548918979712269,1.2664159111874997,0.4807957399211855,-0.24754433438884763,-0.4236564584833049,-1.2224635704967792,1.4404418503533822,-0.32188813569468605,0.5076650426921269,-1.1855146480787055,1.0266846879988152,-0.2837481740653131,0.7451041258668917,-1.1653806799784416,-0.19649387896771642,-0.046255417525305945,-1.221143902573933,0.1413840787781236,0.2534667431958502,-0.8027136039289923,-0.7541552557596561,1.4829792211567874,-0.6106347611317403,-0.02384370262183189,-0.2123574381347075,-0.1837656091646348,0.7366378429635122,-1.5869297971513165,-0.2056379645826196,-1.2782489059949211,-1.085872760764921,-1.7918559597645904
P29,-0.06283717681436586,1.5747507709767736,-1.3243569651019043,0.028007332220588082,-0.10987115660479425,0.22695763148713288,0.35481483209424186,0.733451948891213,0.9168804425217137,-0.10493220092877088,-0.4054839419895584,-0.659135763749657,-0.6022394945051519,0.9821800859592594,-0.5460374045927994,-0.1839123274761004,-0.5339013175525249,-0.4990399498460433,-0.10449502814613527,0.7229619686315392,-0.2109895311475637,0.824363123901871,0.2075564735462345,-0.8262953747324298,-0.3462643195655062,-1.7620577518535931,-0.18666211156866705,0.9510439903411951,-0.8532983489561636,0.6457155822450569,-0.4760863405425611,-0.7447693203706545,0.08736614816303001,1.531852724272631,1.383893857210853,0.1636291059223601,-0.3631792797600332,-0.07259861937855931,-0.4742672319062812
P3,0.425522297959963,-0.00021864499179713456,-0.16162772732456407,-0.7160718001303563,-0.5711240672187341,-0.5969076669917688,-0.513322820093753,-1.2441448859901603,-1.1628790810314786,0.9523487716922933,0.9666834028620632,0.6813909806088411,-0.9194914590286984,-0.6127393903784334,-0.27261731377018183,-0.3832688675164956,-0.7807025894849051,-0.6866778362626128,-1.1440231146632052,0.10338229899560976,-0.19741356170502866,-0.25999899485844435,-0.7771976956187738,0.01780161730832777,-0.32442109048895845,-0.36942410779767526,-0.2723785444906619,-0.16104881252257292,-0.818814243187518,-0.44190646975233855,0.7546707149739504,0.09849749264999234,-0.5297002426881939,-0.36724718278662655,0.5284449147014012,0.9581468992256027,0.5592136203632875,0.06396952919579585,0.36754168234416873
P30,-0.5021708718747906,-0.5559516477577466,0.4084747181198839,0.03823784385754008,-0.6756573383749128,0.21074350954088766,0.009198456777095111,1.4694904877322017,1.6066932592661218,0.11482425357620073,0.07652660690658779,-0.02102028225240045,-1.241911826393956,1.8757433843695848,0.5621762345836724,1.5677018086339638,-2.9198499260010524,0.6587901269278256,-2.2368724081432005,-0.1250489024464901,0.46610285131462137,0.896325397556969,-1.7434420694599366,-0.7737068588270013,0.5804760594576497,-1.255560950746119,-0.3007781118447529,1.636844696396517,-1.4463858386010349,-0.6044886304130157,0.592843545982743,1.1819167794234129,0.1207803331327535,0.6722017441824318,1.9496241658538447,1.3914727296037672,1.2051790634255612,-0.8270700959703826,-1.4560565828000702
P31,-0.7729138823217742,0.810737087996309,0.07750315329090905,0.8940893899962528,1.8009893430964161,0.9033861650491795,1.4483983156426272,-0.8022859697032564,-0.8796352125716557,-0.8426717556005741,-0.7984274344411743,0.02248289775805072,1.0558133614632366,-0.14259657569523737,0.7358546254186903,-0.48967721802562003,1.7888791759968599,0.014343137454725825,0.42239606776382704,-0.8981722695458194,-0.2905411812694769,-0.7604138422070063,0.5148071739400277,-0.23731468107424147,1.2809880512010114,0.6260154272842302,1.2483101666004137,-0.3426869715788396,0.9140667604772608,0.8565898473443454,-1.3131487472479595,-0.8398582653889954,-0.30895618377520084,0.2056868039022398,0.013002908526780375,0.27107517720766416,-0.2854813615406307,1.6412810304637278,1.091671033846677
P32,-1.0235476124063498,0.2700675073830456,0.5677759792189997,0.294910076423182,0.13174127345254752,0.28789018756337825,0.26792415707328254,0.5531878815938412,0.643539578240465,-0.06302621349625216,-0.14668558282960398,0.5094436390340852,-0.35225031889033437,0.28456981245045554,0.3257043751362617,-0.7433901132906471,-0.61467021460327,-0.41308840293651317,-0.8039218777597821,-0.881082299177259,-0.8425034181289758,-0.1020951202106227,0.496068442984607,-0.09847968300015891,-0.8908301955545084,-0.3981191426207647,0.3468992458830475,-0.6781729291510323,-0.7980268047813546,0.12915998385924835,0.19405113095621795,-0.18739431876139823,0.5411852259077435,0.6208405320611331,-0.1224286978710563,-1.0632308158139694,0.7547446382189839,2.7573463924009944,-0.049239569046621974
P33,-0.7729358514862481,0.2076044127233715,0.10335372151269094,-0.08606245120879713,-0.23086979446350814,-0.02761904761885745,-0.291873149647151,0.5120367036471896,0.6021917390287352,-0.11985790296007046,-0.07476472358939974,0.8181231138966939,-0.03900325657611036,-0.31663884421619093,0.16848688130007586,-1.2193413827731039,-0.39024869681417773,-0.5195105785483399,-0.4853408814226153,0.1010955163508536,-0.5118665779062069,-0.45129267422670616,-0.11663128671860927,0.4825457485174898,-1.4610510624391533,-0.19403699068036276,0.20526331148275484,-0.5100858133826166,-0.6905594939719129,-0.07929403010876876,0.24032702783518123,-0.37656160219615903,0.41422113170769215,0.4902952644263864,0.25879609516427493,-0.6190006176333437,0.38633467083087597,0.19946989751208347,1.6284977306111377
P34,-0.26071356498225695,0.10717653339610032,0.24093987923071333,-0.42392600265306657,-1.455725955863344,-0.43360585635191135,-0.9005434478929416,-1.549047719791324,-1.51717616580954,0.417685675061529,0.4627623719519818,-0.0977300005923707,-0.4428560257812117,-0.18060929015926383,-0.8108495277655026,-1.6259351722231532,-0.322814946064528,0.7431675119431193,1.1687370268304156,1.7772079264617846,0.2677014767635054,-1.7153074310214982,1.0755418482843075,-0.8746259246834679,-1.2344359519308865,-0.6085213976394928,-0.1210918571603866,0.8681020686338994,-0.43176042338975085,-1.214347814449405,0.21467534992756207,-0.5789563718518407,0.2572679156992579,0.7580698278942491,0.7195122517530391,0.6252798507815587,-0.7442547509509653,0.7916412509518801,-1.0974854936477738
P35,-0.12307740199428309,2.525949663357875,-0.486080346985545,-1.252742010306319,-1.0339794888570533,-1.164793612007191,-0.8711028308147711,-0.8512902056869819,-0.7671526968481246,-0.3797895966730847,-0.3874513960603359,0.45010292392109513,0.35303468152265943,0.19415639683269448,0.3628296192604153,-1.770641651920257,-1.2757095855814682,-0.23184513459581083,0.19870316405652408,0.4686994420168108,1.8917773843181822,-0.8622192348551768,-1.8208814923701853,-0.33035448102985254,-0.6962134136115752,-1.186186096870802,-0.14649441077766837,-1.1396866953415195,-0.9672086785027357,-0.6668574714167953,1.8874150976222501,1.4725886812623528,0.3055368514052601,-0.6167629404228103,-0.2717339967429078,-0.6276920705043277,1.196423796779796,0.06450917312732946,-0.03398188169676672
P37,-0.9266660516285898,-0.5525738993339355,-0.5285884184319871,-0.22181641164778473,-0.07816648541585257,-0.22324812405611294,-0.06857130101847159,-0.42313228580113676,-0.41882805715346727,-0.8364570101218229,-0.8542485853308296,0.13395616549092312,0.5714177029286559,-0.6739769080043782,-0.2881946849887277,0.27307914267798783,0.08839249886011333,0.055907882921235226,0.004054725583496176,-0.5541227888882112,-0.6024333870768988,-0.8008850796302545,0.22438289558254298,0.07726194009995528,0.2911896651791045,0.19165138215386404,0.7413672507331595,-0.8384840084562579,-0.2412248014999502,1.0250850728104133,-1.454332232116348,-1.3802121141297359,0.02504137955167543,0.6031145600637058,0.18609259524830793,-0.08017988256484823,0.3082523225990677,1.132457326972199,0.9972815256909358
P4,0.3626626219497003,0.1066599349943461,0.25327345186493855,0.5226384955796258,-0.08977795202565776,0.4919686604607923,0.23733266964228805,-0.0694235048831099,-0.0706469168487705,0.6339892464246951,0.024308882657650948,-1.3632380333189935,-1.391826086384824,1.3017700387643465,-1.1818576568862833,-0.3465954450898974,-0.4340743560269409,0.3823510607540765,-0.4326059624534522,-0.3423750547269922,-0.6961197649105664,-0.7093441673509167,0.898701354297732,-0.8153423337427648,-0.1891778626300772,-0.6603973371540921,-0.012552903797105544,-0.5953971725135939,0.1844854416416052,-0.4625107423125552,-0.10741573970571722,0.5096616999512313,0.195260168785537,1.527918791681733,-0.2970299876605581,-1.963328968359895,-1.46802983575268,-0.9467395719751492,-2.439496435851914
P42,-0.8817965170278236,-0.2811278691905357,-0.9033850193465264,-0.989765563176675,-0.8916081619189893,-0.8665267201035232,-1.3834963780896232,1.4066883609100107,1.535317327345236,0.5053796528815576,0.8351761352153858,-0.5387967491803594,-1.1719441507709303,0.07452449338429949,-1.3918304704306346,0.7370265395939597,-1.3854045791320102,-1.7733087050294196,0.7570335425514846,0.12476320222265971,-0.2676621004313691,0.31771587359172304,1.189995341238096,-0.1688718052632819,-1.2954376694490157,0.19335300811376643,1.6273855804336301,-1.003660549766031,0.06920825637564482,0.37689139409786093,-1.722810799926112,-0.9703499641495249,0.22720289093638862,1.153244172177406,0.07810713568789716,-0.8678480132055666,0.1986326182493218,-0.9288375205395866,-0.26915924041223716
P43,0.9409784694304384,0.16255391136327402,-0.5527672925511186,-0.5795618785847738,-1.0462405834644009,-0.39203676143871496,-0.13025430087541864,-0.4994584344098364,-0.45484637509773274,0.009268120894886791,-0.029129434993380676,-1.399346849868791,-0.21281790792879648,-0.16218217269461147,-1.1006259875488411,2.5431466998881693,0.4326254787436119,1.0632688473509722,0.552315486130641,0.21112476073491307,0.8980744568682074,-0.05457983525929901,0.4469599030271328,-0.1760641182295846,-0.1178622360082739,-0.680698314237442,0.16631927577227856,0.391719520570783,0.14263803570222153,0.9818632019926669,-1.6926886456202412,1.082619524454169,-2.4558306224975515,1.0375370926764789,2.265718125109205,1.5765675754623838,-0.3342454190658177,-0.12435711806052283,-0.19557547045236362
P44,-0.7215416231488027,-0.04962177594584502,1.2199850711501457,0.4750398852077951,0.6399832426769811,0.57635475079228,0.30107195442942447,1.0735515674273255,1.062920183336923,-0.45442778117105814,0.508847192134969,1.1116959514033047,0.7184009143116216,0.05112460066469296,1.0679402611979716,0.2065506846504766,0.24438889594682928,-0.19666512677735162,0.3805347795654864,0.17552861901311406,-0.3091768834228545,0.2676273953721402,-0.2286029641526153,-0.32176638408830066,-0.2925888076661716,0.3652514197058386,0.6074011271885277,-0.6091420679051776,0.5235775666489697,-0.09048706869783507,-0.8879332235538572,-0.6369343230159368,-0.11265844391341198,0.7751331883347476,0.5158870660326514,-0.0884395660753032,-0.6300100155246704,-0.5738049843320284,0.9856043589210781
P45,-0.6067215745570907,-0.49616886475272587,-0.285885214544345,-1.3690456973654181,-0.879622201128891,-1.5182312925266517,-0.1427156717741558,0.46996075214937694,0.4361157795072984,3.982823036622321,3.6736546332356137,0.03827510254565546,-2.6575302248850137,-1.065085511363812,0.08334892616707092,1.5168221534691715,0.06327801155266928,0.9632424432183873,0.11451414767844978,0.2298242611970807,1.6031838966429293,2.665789076833225,0.5207885735661311,1.7649105139652583,-2.228953121316808,-0.8465783167173282,0.7047480637601929,-0.8995533330587253,0.035706450271384776,-3.003933866299518,0.14310736668192958,2.1205236175462927,-0.6349430667254202,0.062006227364064505,-0.7389582523009438,1.0523547828282354,0.8033241670267136,-0.04810502970542367,0.29103666068367406
P47,-0.8080543558290206,0.4432544776972306,1.094153002424257,-1.58790581444998,-0.4568511244046722,-1.5414811850148697,-0.5845573969834256,-1.6034763549674311,-1.4847403715684253,-1.278563121728608,-0.8538718324054878,-0.8275407910922081,0.8819970874876105,-0.04594620764395004,-0.8272073512448295,-1.2070222371238812,-0.6204150345027566,-1.2288654515914919,-1.0310238661519806,-0.03620806487229467,2.428664268673345,-0.32465205162449157,-0.7881393708219666,0.373210847562922,-1.6455315163302406,-0.7008264443981578,-0.37742456282288367,-0.6870780946929218,-1.0859938481517866,0.8907269413664987,0.6907353895691856,1.063533020972398,0.5295485555692588,-0.8328836887118496,-0.8481689360961416,-2.0717461473634953,-0.08690649728743804,0.44110983657773445,-0.37689169201716727
P48,0.04254771929805695,-0.017217429985126625,0.5180515548884528,-0.6764701826609046,-0.6452737492667124,-0.5268872644862926,-0.876115611247671,0.9665996084321523,0.9814531035341125,0.7903038891179164,2.097995939172085,0.7954889222740794,-0.04525821068047475,0.08206259631972666,0.11575501934591186,-0.4802353843357668,-0.9891641808215089,-0.6284051875073589,0.7951447586594258,0.4453958298494044,0.07237616989776766,0.6961012834958417,0.5798766174949613,-0.39860794732245286,-1.4340845562114781,-0.31734941301667774,-0.3871313804240519,-0.9546055178499308,0.7116075087220106,-1.9508738278522622,0.6430241743971981,0.1272692855349108,0.035408945431983606,-1.3833184437164059,0.8272742599595884,-0.5043616622428146,-0.4147214317079342,-0.5856146002924826,0.11127738230207368
P49,0.05992576397024169,-0.3717343975148168,1.1108563584951192,-1.8107978700051253,-0.8800809471462584,-2.221293922830332,-1.1713190389083061,0.062167049511042204,-0.13911383979831105,-0.26682348333957684,-0.6779066684210823,0.13899013405144142,0.7242314251830319,-2.3344067818397574,-0.9818418252075016,1.2990037560362853,0.27147410907417785,0.8657141480733084,0.7194417947829734,0.5911816163556245,0.7340838778315346,1.9065160648882125,0.46995955114478283,1.6173380141049014,1.139175065227046,1.6288889635596553,0.5308655213482052,-0.6291449075852686,0.6241089522448039,1.1261960860198603,0.3449079133427241,-1.5193912425935656,0.7301546376218793,-1.280162528045109,-2.4175097397466327,0.3446117957316189,-0.2803508030556349,-0.36689671381179284,-0.5382428391798418
P5,-0.3503771305354958,0.8558515605777995,0.3425897461776092,0.18981537664874426,-0.024090172225349957,-0.05248746005860075,0.4324332854802602,1.1644419191971465,0.9998838266097437,1.1111180115531354,0.7981923576583504,0.8725928244300238,-1.0755714694093448,0.21653164527341495,0.09386730824574098,-1.201246000787297,0.2487375281919809,1.6114630319488137,0.04385485277163814,1.1992288082242757,-0.4453364040813202,1.4406770682304235,2.3111103830577946,-0.8594858791680576,-1.281208393014612,-0.0009410169502219208,0.47429614693790595,-1.3588419336629902,1.1489869420423138,-0.8197105336953759,2.2147801200432657,-0.6841775179349978,0.7134246089047918,0.6047107804851544,-0.5053401036780184,-0.6971864871786106,0.023686763000343933,1.0722105626347729,1.175971258282099
P50,0.36761411538735056,1.437161509319369,0.5688773855229812,-1.039064779817647,-0.8767928247894154,-1.078367096082013,-1.0015802566038081,0.5695023507375576,0.4664529398359339,-0.49277357730739396,-0.5843677714445337,0.16925893651847004,0.8892943791523982,-1.4991464660778298,-0.5603379529385479,-0.19081992666270478,0.23174573361522668,0.5431009484847683,1.541262252899461,1.0263450245099783,-0.021718084542470362,0.028907804489643887,-0.5714024455041177,1.412976775642902,1.165749900328082,0.3682406298754871,0.27928374053915295,0.3311732303916984,0.7406373456014732,0.7684281059200534,-0.43478358491994357,-1.0003215320549137,-0.2460659338885807,-0.10115725957628771,-0.6119468117961442,0.9663723530513224,-1.364151060898661,-1.8410601198971621,0.6954433034159865
P52,-1.4255160781991745,-0.12871479111811365,0.10833122891252579,0.039756480680040264,0.9426789008037267,0.07242397757135781,0.8784761491859784,-1.6851205880719322,-1.6532480761850041,-0.8362620708071312,-0.7725705411242509,-0.05404378495565585,0.8215779834889574,0.19340710060972,0.6126970934788201,-0.19508668746708102,0.4768999011137243,-0.3874890856202014,-1.2686811666781128,-0.2787555595820552,1.4069293592605099,-0.12216163712727533,0.32592554965394205,-0.33896132678693336,0.02966308768130478,-0.4193723735696557,0.015008863727097577,0.6271139152382745,-0.3337990821833061,0.05459013363407684,0.6810021956528549,-0.8500404789764775,0.44146740303471865,0.10555282600181512,0.15554423441127166,-0.27776377174646133,-1.4069736565231135,-0.4773152445784949,-0.9435801903642763
P53,2.898717056363009,3.6501706752654255,3.992074723757825,1.2686986193277099,0.9048551651540111,0.9923576464219285,1.1508189582263069,0.34455281272350763,0.09193253843975291,2.0745123199568,1.8193126080911004,0.7392346866379299,-2.098701634118131,0.823100269992611,0.23865034716552724,-0.9198959983943658,0.3046123240354368,2.0528849593983676,0.06355137075513027,-1.1528580632064251,-1.9064349898919999,-0.19055539147597664,-0.0480897314867576,-0.3035497762128176,-0.12006812817420422,0.6669260550354889,0.8071154943029175,-1.4446763560784828,0.8312162383256962,-1.5583581745675883,-0.20706723809851885,-0.15745608774835837,-0.8611054492623179,0.9562827569503055,-0.2287311522878162,0.013820318751666399,-0.19844527228365588,2.792710002289485,0.8906680444559243
