video,Pitch,Yaw,Roll,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,0,1,2,duration,energy,power,min_pitch,max_pitch,mean_pitch,pitch_sd,pitch_abs,pitch_quant,pitchUvsVRatio,Time:8,iDifference,diffPitchMaxMin,diffPitchMaxMean,diffPitchMaxMode,intensityMin,intensityMax,intensityMean,intensitySD,intensityQuant,diffIntMaxMin,diffIntMaxMean,diffIntMaxMode,avgVal1,avgVal2,avgBand1,avgBand2,fmean1,fmean2,fmean3,f2meanf1,f3meanf1,f1STD,f2STD,f3STD,f2STDf1,f2STDf2,jitter,shimmer,jitterRap,meanPeriod,percentUnvoiced,numVoiceBreaks,PercentBreaks,speakRate,numPause,maxDurPause,avgDurPause,TotDurPause:3,iInterval,MaxRising:3,MaxFalling:3,AvgTotRis:3,AvgTotFall:3,numRising,numFall,loudness
P48,0.316931015695184,0.164347157289869,0.121752251681007,1.0355447688377843,1.0013482751734035,1.0457637643140356,1.007069740864873,1.059134268533658,1.0680292287359072,1.0260828816902614,1.634155954909422,0.9038803564550016,1.2061025026959895,2.96296045758283,-0.3701110532046419,-0.2907994924637364,-0.1582416697037737,-0.7188571320936508,0.54118225192421,-0.0979048623253975,0.0763083659003651,0.2463038227201616,0.1246792153236031,-0.1372070388698713,0.0028028270727274,-0.5086044029171581,-0.7626769022904483,0.398782396420173,-0.0522925873926476,-0.2513290691759406,0.2699798297077574,0.1748949294310094,0.0344150871359307,-0.4361434587197683,0.2114467008784352,-0.0935885211495648,22.25519209508564,0.9878916557147852,0.002347716434813,51.2199125,0.0041908776599466,7.087624298490337e-05,73.45979243362487,360.27940823725106,120.8208166071731,57.13510785830819,232.04588850469992,96.35297383575318,2.929426268028151,51.19308125,89.22610469117134,286.81961580362616,239.45859163007796,263.9264344014979,35.99593574869402,67.71077409555475,52.11869751593972,6.373132162730654,46.4808411314577,31.714838346860727,15.59207657961503,21.229932964097053,743.7324202093073,1885.98060910732,602.2359093522252,655.1247581699123,743.7324202093075,1885.9806091073197,2928.4713483959595,2.5449695324568857,3.952373239937015,435.69823157376834,442.63948576242535,521.9482359771796,1.0189046063511813,1.201516440840513,0.035106,0.2050119999999999,0.018956,0.008449788,0.6188819999999999,135.0,0.691978,0.0012640652272494,40.2,3.061333333333333,0.7527999999999999,30.275,137.0,248.54,231.708,34.0382,30.2568,74.0,6312.434337047047,
P49,0.3190726848339769,0.1361015432165063,0.1748389676796201,0.9581536302058754,0.9743492487295194,0.9294193887350608,0.9712695689786044,0.969234897873996,0.9572629867154554,0.9006508340594016,0.5908241822144544,0.825736855802159,3.2142326741712903,-3.0809347006711163,-2.2580095790627563,1.528893321749667,1.4122280102710871,0.6929662854937122,0.4708178361598836,0.0081346953927904,0.6717918465784144,1.153734432677339,0.0709031595312685,0.8054222362781212,1.1857529892128882,0.4964998406350305,-0.4046268530643583,0.4856657936291613,-0.0850790391801245,0.5814567160602213,0.1884998791685395,-0.1595878468722877,0.2130226944053982,-0.4195081139345272,-0.3546092182929528,0.0255913722923279,24.843873906820804,1.0832378966019145,-0.001444120253037,117.05177083333334,0.0631118499695381,0.0004749230063418,73.15194112485163,340.7679538541969,120.89442812806006,26.151514119443824,130.426144518052,113.73930373026889,0.9333213641269592,117.025260416,36.86503632191104,267.61601272934524,219.8735257261368,227.028650123928,34.65707900469093,76.2302468936117,60.39469596955106,9.730531126759145,54.47810675958939,41.57316788892077,15.835550924060646,21.75214013402232,660.1891239813554,1821.72396579698,457.8958368434704,588.9732133757061,660.1891239813561,1821.72396579698,2825.99139813268,2.7636850545580165,4.28632932038426,391.5510648278928,429.47911962988775,453.3244542639919,1.0972589076315746,1.1581897302087032,0.016634,0.16049,0.008506,0.0083114366,0.446668,215.6,0.4662499999999999,0.0001912948824642,84.6,5.2511458333333305,0.8852,70.8782,221.8,233.20120000000003,223.5772,18.9014,12.8298,147.6,7445.838336568811,
P5,0.268506981770339,0.2339076354207091,0.1060393371584453,1.0946483476037403,1.0727743301431911,1.0783378507938828,1.1657612431813753,1.0787995261055912,1.0698510761007207,1.0641486562926166,1.145620668712254,0.913058086766998,-1.482696727981999,3.2992845348716635,-0.4077585534917202,-1.0282033680630966,1.3839033820347506,1.3976394081970582,-0.1571269369168565,0.4504072710858051,-0.389591126953536,0.8045016148223261,0.971671649327272,-0.3527073742656341,0.0730813487323495,-0.3452002560205289,-0.4266908352555767,0.2908693895193892,0.1115971986877167,0.0548117526194769,0.6995659121910676,0.0100674042607003,0.2087216811968244,-0.1155457365967854,-0.0210292508576977,-0.1206574970674101,30.701229232365552,1.7105915678098207,0.0085632970537802,30.842616666666665,0.0023517022038771,7.063682778593537e-05,79.26612910601506,311.06087639167924,122.56090286130424,28.550342651539943,162.8990761497339,114.62742534118266,1.326375178026658,30.815683334,27.88531834589197,231.7947472856642,188.49997353037503,196.4334510504966,36.11145610970418,65.6551702552202,52.17472586025034,6.146443085234937,48.669892745266814,29.543714145516013,13.480444394969856,16.985277509953377,735.773039892599,1915.4226602649944,484.7928676693449,750.9732839297727,735.7730398925995,1915.422660264996,2944.535217729542,2.603860852970702,4.003612175538006,368.0583616230853,477.4233953186652,398.7017668090651,1.2989578247429876,1.083858733351615,0.024944,0.19115,0.0135739999999999,0.0082009698,0.501746,74.6,0.511162,0.0008181588477391,25.8,1.617066666666667,0.5976,15.2246,77.0,175.7884,178.975,19.7052,16.4944,49.0,2814.61797765023,
P50,0.3569921780236118,0.2802226442158397,0.1263037944820655,1.0108062307161956,0.974727329568884,1.0078970713714406,0.9918542811224372,1.01966333926945,1.0171222899651442,0.8738410250551342,0.6259810724207326,0.8293397721026547,3.644995978327761,-0.9918431425731676,-1.5330106479444554,0.005196260271238,1.3627354559095162,0.3881225831499004,1.2346837858855988,0.3246575639226259,-0.0083688616338914,-0.253881564075596,-0.4385749651250061,0.709865663946496,1.1979696754849265,-0.1545421925828655,-0.5027523138683817,0.742027699178959,-0.0414148611127317,0.4846295081711271,-0.0246022994566055,-0.0541502810169587,-0.037947441005038,-0.2293769031652749,-0.0396269011663485,0.1128748512653132,3.964206652364487,0.4406021182243832,0.0057580209922564,70.03464583333333,0.0055589929101522,7.944775776265135e-05,73.68121369963086,369.6135914232504,104.13503025876048,53.9530364763951,239.50003576187856,85.92643530579159,2.1177821010267435,70.007947916,83.80428952982929,295.93237772361954,265.4785611644899,283.6871561174588,35.58099146551288,70.10430095784427,52.96071807600568,6.196156514920315,48.92100257621989,34.52330949233139,17.143582881838597,21.18329838162438,701.4168143465922,1830.1111461875007,457.7567972556196,546.2448672160257,701.4168143465924,1830.1111461875007,2879.0941391597426,2.6152375680413837,4.111902159210476,400.8972785473821,450.8330386766298,454.3379963746596,1.1243701810481763,1.1331807085667247,0.0297599999999999,0.1941119999999999,0.016236,0.009737002,0.546092,188.4,0.629296,0.0004595520645773,61.6,2.8992,0.6434,40.1982,197.6,270.1326,278.0176,33.28,31.7266,109.8,8795.99093773658,
P52,0.1360069250861094,0.155463770255659,0.0850610736547657,1.0844103635093425,1.1839371224406885,1.086914742971545,1.2198541489306454,0.7955568746419526,0.8075932500906202,0.8330848529988253,0.5552444663240608,0.8027598961389276,3.4682771105255754,3.241447127622504,0.4846437812756934,0.000832488252336,1.668142002784851,-0.4912106608792447,-1.377103347998219,-0.624627630686955,1.2772984236302998,-0.3671361588308243,0.0004356629235219,-0.1093170796367303,0.6757005394719396,-0.5612925586054364,-0.6058285143099058,0.821030599256225,-0.4440153102692975,0.2914346400267461,0.2803598313975104,-0.0236239988836345,0.1388059892160139,-0.1960419894882375,0.0942627043223629,-0.0617784425306802,3.139219260877627,1.0351028674907294,-0.003810440789864,45.63344166666666,0.0023285996011884,4.8394285064352885e-05,73.94127083405776,331.5020513633018,108.74098553552388,26.36248537316617,141.4420518326996,101.4447239415245,1.19788738306405,45.606720834,33.02514875631033,257.560780529244,222.76106582777783,230.0573274217773,34.88856618733835,62.75602571003655,50.56406689764258,5.928147168280097,47.02997124591694,27.867459522698216,12.19195881239398,15.726054464119624,695.846714086805,1806.7579792830427,549.2964307556352,608.1374805745482,695.8467140868054,1806.7579792830445,2877.905226056658,2.5976556141007032,4.137303107635532,399.8357189727646,462.73946039471696,498.4641150571872,1.1581035681170988,1.247314385332267,0.018358,0.179068,0.0096839999999999,0.009227744,0.48545,110.2,0.527082,0.0005246583699132,40.2,1.9326312500000025,0.5822,23.4078,113.0,220.5966,230.411,18.4678,15.529000000000002,70.8,3709.948178869002,
P53,0.6689251462056971,0.4565408703297751,0.43285715538003,1.16825670922039,1.1795880051724137,1.1500808712143928,1.2528819476011996,0.9973036600449776,0.98010155,1.1784589314092953,1.5294119437031486,0.8971843762368815,-4.152750302898052,4.816389285804348,-0.1587275116275862,-0.7404564508464017,1.4535107178187476,1.814747867587706,-0.1388194109029236,-1.2604196726,-1.7044618184392804,-0.4184099760214168,-0.1825483566984257,-0.0927591138538027,0.6068677778655922,-0.0002907956683658,-0.2968799573785607,0.2679554454606446,-0.007474181188036,-0.1450976653769865,0.0376362265813643,0.117059248236889,-0.1960639107463868,-0.0588498020275787,0.0272254663266791,-0.0208455246538005,26.42180324983656,2.460613235717499,0.0068977242855,41.788895833333335,0.0025781431433278,6.189839878771091e-05,67.14206149421918,380.6934788953303,161.3516228470823,38.24537406411919,286.9994486224492,151.96791066815075,0.9029162841884312,41.762572916,79.1500086804326,313.5514174011111,219.34185604824808,228.7255682271795,35.80050561726364,63.78037198738157,51.83310208437288,5.2770166847727324,49.272595927930986,27.979866370117925,11.947269903008694,14.50777605945058,604.9780142848194,1795.6573913845266,396.976142777248,647.9791844906083,604.9780142848192,1795.6573913845273,2795.9883029272114,2.969864748340465,4.624397518036116,327.4966787098794,378.54691705077016,441.4687971259961,1.156937810098854,1.3492146482103506,0.0246599999999999,0.191904,0.0130199999999999,0.0061973208,0.388218,128.6,0.4588179999999999,0.0004584920243868,37.4,2.0416000000000003,0.4977999999999999,18.383000000000003,143.4,183.3288,199.4014,22.8918,18.683,87.2,5633.901033838035,
P55,0.3321694069512101,0.2550290082794988,-0.0027874509997362,1.158855031870563,1.171087609746888,1.1653211820073908,1.2396351274827548,0.878404313415806,0.8923957863388703,0.8687329579728624,0.6875832966744505,0.7674053670261997,2.208620843582466,3.621268580191898,-0.1930875867735467,-0.6522088046442143,1.9706255645678423,-0.3839131765903963,-0.6414641074404137,-1.1507242152382045,-0.7205037182885505,-1.584844152691121,0.3640553806669209,0.1002029903958392,0.9611337150545268,-0.2730818696416611,-0.4909712358716989,1.0342341359330265,-0.3593478830274464,0.3968916444050798,-0.1397292424723603,0.1580246137076651,-0.3634090088906141,-0.1867486420609468,0.2562399683541856,0.0521211454065158,36.372586788007496,1.3407709175257732,0.0085426838369259,32.90895416666667,0.0013264634538208,3.874896370168325e-05,70.0785435008286,329.8594734728902,173.48740956556435,33.62188754818642,198.11071815063525,170.2574257465925,1.1721510581379193,32.881977082000006,63.40779562978046,259.7809299720616,156.3720639073258,159.60204772629768,35.249265089946306,64.05635749050316,49.65569236363464,5.540557359506964,46.21192606939671,28.807092400556847,14.400665126868509,17.844431421106442,701.2510829012945,1851.851257604553,480.5409600386711,675.4380842031954,701.251082901294,1851.851257604551,2917.4924621364744,2.6439026642885217,4.165916005562053,333.91512013613703,403.8514571956155,417.890846615575,1.2143442423712716,1.2532438430415769,0.018396,0.190194,0.009852,0.005759584,0.484612,74.8,0.4568419999999999,0.0007393417875227,28.8,1.442133333333334,0.5384,15.9232,78.0,152.2862,173.5644,22.723,17.4404,51.8,2631.9344697298498,
P56,0.2006055378457891,0.1592237383204951,0.0514711559921604,1.1663457529133634,1.1976795657420487,1.1691955514306434,1.328045084932636,0.8804269182028182,0.8846684592152011,0.8820004837314769,0.6199792908680379,0.6883801131646325,0.1155464661142063,7.894813105852286,-0.2436263933215101,-1.0265171254899452,1.101295574320658,1.0497628275006243,-2.5035418054230227,-2.00823994304808,0.1712235556096989,-0.8007182998999154,0.131407903040181,-0.5681899555634072,0.0314786606444593,-0.7726707105542842,-0.7688710908461036,0.3456570990865911,-0.1640034356506899,0.5099812657514,0.5300509224445578,0.473911637451878,-0.197199758541655,-0.1813257877825439,0.2895688096312808,-0.4317327088292036,39.09165785758499,1.2794925056985655,0.0024305607624287,65.0605625,0.0024147591350561,3.479592849279615e-05,74.12399065472933,362.7562820922355,196.1247135729771,49.20648798782471,273.91095962590816,203.1903575731073,1.3822101250711212,65.03403125,23.072135197401128,288.6322914375062,166.63156851925842,159.5659245191282,34.43891954757926,64.91695546176932,49.30367129677343,5.680022217705216,44.62652629999629,30.47803591419005,15.61328416499589,20.290429161773023,707.2469686585027,1874.4758799256783,542.1227601069974,640.2900015048605,707.2469686585039,1874.475879925679,2901.786441355237,2.6508121127175963,4.103920319648002,367.7084565420092,382.1855147328275,441.8310124333055,1.042064326755942,1.2033230269200024,0.0246419999999999,0.1797119999999999,0.0133039999999999,0.005095431,0.509726,162.8,0.518756,0.0004399073220496,56.8,3.042133333333335,0.6636,38.985,176.8,205.2326,213.2756,27.4964,23.6166,106.0,6209.050682198418,
P57,0.3467764131135091,0.2596754860771871,-0.0272225803194641,1.1218466770218043,1.1419990763356749,1.1432923047781305,1.1751651662509313,1.1281101005447796,1.15318468544793,0.967366465981202,0.8785107786807551,0.953177107005308,1.0154566216949383,2.82214245225014,1.632762466817398,0.4650796341138624,0.8227111047281024,-1.5128524940765686,0.5886933309778959,-0.6310410444498573,-1.1543634553116608,0.528211627058675,-0.4201233513286538,0.0135238187912467,1.4055502627305017,-0.8676501139825608,-0.380943182439278,0.9644732180322552,-0.4046203586249692,0.3627917860781939,0.0934749153682819,0.0745641686832228,-0.4197422970545451,-0.2504576706056346,0.2827357054842851,0.2086174685379704,78.29793815965938,1.4524114039382652,0.004704390516232,59.46289166666666,0.0075436140377714,0.0001237235247633,70.3833451188066,328.15632072948483,188.9299953492607,38.001054428101234,291.4856234395306,183.76130572842533,0.5851460483732801,59.436445834,49.18583209143556,257.7729756106782,139.2263253802241,144.39501500105948,35.52708962280814,67.55811470741037,54.682701879524224,6.384641992868315,51.0025236108054,32.03102508460223,12.875412827886144,16.55559109660497,652.3519896070034,1856.2759012788893,400.39505514639626,579.1366739727407,652.3519896070025,1856.275901278887,2964.7141987376544,2.8478377111116644,4.548877201811864,305.202376734779,359.66087486655226,377.2170704801273,1.1823550973629735,1.238906638854903,0.024724,0.173364,0.0130599999999999,0.005288669,0.315808,152.4,0.3344819999999999,0.0003107960514765,51.4,3.3365333333333345,0.6237999999999999,32.226,165.2,174.6978,184.6482,24.4282,18.2272,98.2,6715.371121228968,
P58,0.1927693720589917,0.1298349159369751,0.0581537384473452,1.041224162544343,1.0494761706576123,1.04717034320554,1.0849516567656503,0.875212021702103,0.89823564792193,0.8853438791022294,0.752317017756303,0.9581649543426028,2.3833350435878526,0.7772087197247621,1.0345364434559752,1.1522160892974385,0.2798399584226771,-0.7604833817799355,-0.9001294874223091,-0.1153925470714538,0.410779290825784,-0.4066548283413176,-0.0835664278456893,0.0687941321910584,0.87444805359896,-0.1094008259250884,-0.2188190652657387,0.7086401046189628,-0.9723216009444168,0.1682508857763452,-0.1594386746655199,-0.0002151633131542,0.2471001332406918,-0.2393235038622608,0.3257269293778667,-0.014151693280109,22.032132018698505,0.9948216691635456,-0.0067912113420724,38.24154583333333,0.000796598553962,2.132286182644618e-05,72.13270827675998,333.1142456140186,193.10591752606848,53.808745285590575,332.5589765048233,204.23175027300252,1.9959968529232408,38.215147916,129.43043184372684,260.9815373372586,140.0083280879501,128.88249534101604,36.03494392176012,62.13938582526686,46.96080961974133,4.236280887678961,43.47907518923871,26.10444190350674,15.178576205525523,18.66031063602814,715.9044758593385,1926.4854765016648,620.0442234934541,721.3580222013584,715.9044758593386,1926.485476501664,2964.8984510146697,2.6934716113667223,4.145824486773359,390.4786918713416,372.23346439848376,424.9291741612088,0.9535581151191976,1.088100859584749,0.0329739999999999,0.190166,0.017746,0.005157177,0.544034,117.6,0.60816,0.0010321934061522,35.0,2.7946666666666653,0.6566,20.821800000000003,140.8,167.1776,188.1188,27.3108,25.3994,76.4,1264.872481229829,
P59,0.4075069527565361,0.3015607958555023,-0.0102002144019798,1.107491446352421,1.1326956194781597,1.1116741072941076,1.1597723997588976,0.8618570782333351,0.8660190405889683,0.8997447543282561,0.6653102304814257,0.8038770558405512,1.3699263262024917,0.8561869892924856,-2.4896418106320586,-0.7307268545755338,2.519356660334744,-0.1579445147057566,-0.1303408947497288,-0.2536367021317855,-1.8513582873566992,-0.4930088463392841,-0.881421988141055,-0.1515325561525805,0.9573374399884552,-0.3827076800344798,-0.8466117113470457,0.7055482768796556,-0.2005361620261121,0.5116435744638763,-0.0535670013270772,0.0756648004833853,-0.3047185484409164,-0.1216549958829968,-0.0266542650918243,0.0943312976720229,46.8439298942953,0.9161684198359432,-0.0015709323862789,32.44285416666666,0.005379842778689,0.0001602886502933,74.59446444047421,382.6868053218268,223.6428867333321,47.125317874632366,328.8964005033393,224.3138352085857,1.204306811442112,32.416427082,63.85982688053655,308.0923408813526,159.04391858849473,158.3729701132411,34.96297213768906,72.60644840809047,55.92199874013697,7.768163736704035,49.90542596290699,37.64347627040141,16.684449667953498,22.701022445183483,653.8532230591,1848.1237352642213,427.150647560236,550.2345881035959,653.8532230590998,1848.1237352642208,2883.6607066590723,2.8310605193817677,4.419228528021305,323.7028216225215,381.9823766519538,414.5040014161572,1.185411780771116,1.2824065931289883,0.024978,0.162224,0.013152,0.0044642002,0.4675399999999999,69.8,0.468158,0.0007261780299018,25.6,3.453389583333333,0.7567999999999999,19.1862,77.8,214.9294,225.19700000000003,37.6886,29.439,47.0,3100.592184974529,
P6,0.3400515700014676,0.2385714025198224,0.0047746473399785,1.1985662419773009,1.229098044959455,1.1945259642316837,1.2477978845223767,0.8768115179455043,0.8771908432587533,1.1328233864619164,1.3662597368394855,0.6131995028351085,-2.842789242932316,6.0974392327527065,-1.2191425331535717,-0.4884806473806299,2.86359511760863,0.051320293080815,-0.1813838133540636,-0.9679471631700468,-0.5536331679269261,-1.1891341498051202,0.0468434316535363,-0.2188024892122154,0.356573793423197,-0.1180263153615658,-0.67477892124526,1.020678289142544,-0.0247000422129963,0.4513588253381776,-0.14092646878226,-0.1062371426734442,-0.0317126326640928,-0.0393309972669649,-0.0735277977416127,0.0108690112663186,1.7010194770565024,1.7354140593434346,0.0057449877114898,81.7450125,0.0032049118993492,4.032219599059008e-05,73.4617433880331,355.2141304611386,107.848640086449,23.362177050604537,124.56106597524636,101.22289478584268,1.1594233982817834,81.71875625,40.33366321331933,281.7523870731055,247.3654903746896,253.991235675296,35.97193774400161,64.82521109965944,50.00903763382127,5.156638400658622,46.92811406853439,28.85327335565784,14.816173465838176,17.89709703112505,700.8641916869991,1896.1317648606785,495.9592964393861,756.3596375602299,700.8641916869971,1896.1317648606764,2958.1359765191155,2.7055036367664185,4.220902394190577,331.81750378230697,434.6427624489047,371.6176666290676,1.3101505372458653,1.1202407430413035,0.019088,0.190996,0.009942,0.00928498,0.4787519999999999,219.2,0.534872,0.0003089332368384,81.8,1.9311312499999989,0.5262,43.0432,219.6,251.8146,248.03540000000004,14.63,12.1984,137.0,8272.626108841298,
P60,0.3103368031073236,0.1643772878025772,0.1018072823786857,1.1303357571307666,1.1438587427515663,1.1328717211802828,1.1404195582806282,0.9194897286207844,0.9193637731394058,0.9709700220557282,0.8310510920735905,0.7219120725635599,-0.4301723403712478,3.220307844624709,-2.145986904755782,0.1590690001574367,1.9571391971714736,0.0213242992918002,-0.2232762125265601,-0.5536541023821483,-1.183485903246542,-1.086566372637089,-0.2943001059572376,-0.1930326914053269,0.9405397302262428,0.0068940010446556,-0.3733727302482702,0.4891693643357832,-0.0020332090514943,0.294084055167962,-0.1705549843821808,0.0342939835193783,-0.0017487164351929,-0.1539962382165543,0.056737658944099,-0.0953680414866806,19.64034905438786,1.3033095225969646,0.0042516956838111,78.32621666666667,0.009969694622117,0.0001226960262877,72.62521275397606,381.9137625419646,198.1353484332423,41.06304389184801,192.26771392681763,186.3689506591821,1.143535909353665,78.299358334,23.931495244348746,309.28854978798853,183.7784141087223,195.5448118827825,34.734327991207195,71.22289813697735,54.81231662217483,7.23698098599151,48.921599786219,36.48857014577016,16.41058151480251,22.301298350758348,707.9510679032708,1892.4705492669211,441.67134592178417,566.0449724449378,707.9510679032708,1892.4705492669204,2923.173793334697,2.678202389260372,4.137392369801569,327.54351294070347,380.480671819189,391.8770006758144,1.1672910711442048,1.1999037650836355,0.0191319999999999,0.169856,0.01013,0.0050533454,0.4740999999999999,180.0,0.4936079999999999,0.000333243115492,69.8,3.660799999999997,0.7356,49.123000000000005,192.8,216.0016,185.7518,21.5902,15.3744,115.2,7777.578309423651,
P61,0.4700551098737051,0.1498032930307573,0.1675754174305773,0.9674310476125574,1.0584256949195856,0.9701084064473446,1.0404334322583026,0.8998276425622417,0.9213066243753124,0.8377230745735087,0.4775211179552269,0.8621045751044931,5.040657189058879,-1.8919252813582608,-1.4153302286834084,-0.408215766877179,1.9206654662265392,-1.5941763962047586,1.267937067362495,0.6151860434076426,0.5630677955112874,0.761071923153925,-0.6943320666851858,0.6426691305424334,1.1256745826508625,0.2747746268670432,-0.904174952548896,0.5465985202356761,-0.9136369455855198,0.1387752974899659,-0.2249212619204773,0.400340710602923,0.0187301014678194,-0.4196110432302854,0.0590360534886766,0.0668241484816265,15.936089955735564,0.4980425800888424,-0.0012924675881891,20.008654166666663,0.0003438712296347,1.6676676796141558e-05,79.89686937538627,292.2890564844917,185.59541430387983,39.326256327012445,217.83362577664047,191.6028494812452,1.8294157072330397,19.982452084,45.955751290589646,212.39218710910544,106.69364218061187,100.68620700324652,34.2365202306532,59.07828190991479,46.13782188708019,4.686527223055547,42.07944271900096,24.84176167926159,12.940460022834596,16.998839190913827,764.9011732865415,1935.872754749284,666.1119249508154,738.3129837151962,764.9011732865416,1935.8727547492851,3029.1185701542245,2.5353681119742224,3.96860622330052,410.8962257540575,416.474390770667,461.6035990163946,1.015736243748354,1.1238779856222376,0.028392,0.1928079999999999,0.015742,0.0053806896,0.581366,41.4,0.496776,0.0015425720350134,16.0,1.8581333333333336,0.6519999999999999,10.16,43.4,137.9888,167.76799999999997,24.6098,19.3294,27.2,169.36768621307144,
P62,0.168691428095807,0.1313907554560682,0.1558584415533441,0.9548358575811986,0.9022000873525444,0.9517297658626932,0.9233771167431316,0.8338878614552723,0.8356835310016694,0.8515162081748019,0.6138036092325638,0.8029812696634486,2.171739512235659,1.130421246753261,-1.6888716155518118,0.960246609349454,-1.0431884136822378,0.5608414390850571,0.2645413561125005,0.8945217509546661,2.248474843092448,-0.0225041637707176,-0.8845708789254767,-0.1569438626523679,0.4764387135241876,-0.6910787069611997,-0.2762903475968267,0.8744527922354628,-0.1907367897933724,-0.1040691988508516,-0.2033470024827312,-0.0987474353716311,0.3975309683849257,-0.1188245029226509,-0.0080746685557185,0.1489870018567987,9.882668214411847,1.0009050100141044,0.0012078674816643,93.56905,0.0111183758980826,0.0001166507313187,73.55022375039478,392.8308035393607,197.49224980616,39.23699173549211,231.85730565603507,194.07732313323564,1.0122656732393929,93.542025,65.63580219182823,319.2805797889659,195.3385537332007,198.75348040612508,34.80496729519437,70.24619843658279,54.624427956218256,7.282432391944184,49.84390905737875,35.44123114138842,15.621770480364532,20.40228937920404,735.785501502063,1853.6392394027469,444.7186300559829,637.8191288149253,735.7855015020633,1853.6392394027469,2895.7746384134643,2.521179027107194,3.938735654651584,346.136773553672,447.6753994909519,428.8186120495809,1.2949061317829778,1.238756127940006,0.0204799999999999,0.17136,0.010848,0.0050551446,0.453702,199.6,0.480338,0.0002840533366568,88.8,2.737066666666667,0.5928,53.2798,209.8,250.1248,263.6016,30.1506,19.7406,136.4,7358.983793900447,
P63,0.4026042357595918,0.0211590021833354,0.2244578744345749,0.9491516617584964,0.9470547770836876,0.9539141414745004,1.0088939334584857,0.8205546801549795,0.8411549883055514,0.972858896484085,1.383869888227212,1.0052853765732297,4.787667041369316,-3.640512461029875,0.7363523565759046,-0.2059515597366934,0.9088048431542776,-0.7980921233303716,0.5429475564379314,-1.197586945147315,1.1668872409283433,0.6758584430353805,-0.8780112947594996,1.0545200057869526,0.833472007868534,-0.5926279121559909,-0.8079674588219464,0.8132629599733285,-0.8308287923643549,0.1008427141535932,0.7576200082700553,0.334196529051479,-0.2177878219305256,-0.6254600489469158,0.1792921328277809,-0.1842180052355592,40.22257734244764,1.0945570356632182,0.0073337771923626,73.81220416666667,2.670621106416816,0.0402446859426769,71.85170745824229,371.83079287865183,100.11763159679518,35.44748737683379,157.42785277771546,90.77816770842014,2.100828455538758,73.784852084,35.61391546630224,299.9790854204096,271.7131612818567,281.0526251702317,50.53492379899385,76.61241914049273,63.730187498738005,4.839874919070854,60.197124213628015,26.07749534149888,12.88223164175472,16.41529492686471,740.1944614834483,1859.8463084607836,611.291499079184,592.3182717898301,740.1944614834483,1859.846308460783,2925.962955351567,2.513631458693954,3.954825355618628,392.570096295154,420.0116419446579,463.7032128458012,1.0698197831851828,1.1814227065843097,0.0286659999999999,0.174762,0.015722,0.010048809,0.5833320000000001,192.6,0.65316,0.0005981579378926,67.6,2.333866666666668,0.6098,40.92,205.2,284.3418,269.7504,19.6428,19.0292,113.0,36479.16839308528,
P64,0.4208993528985211,0.1820650771265303,0.0972058224158534,1.067090585904464,1.0269015748258208,1.070293963875414,1.1500216923411122,1.054604280736997,1.0723565847504504,0.8632864877161307,0.4567623230902026,0.5540672576006753,0.578879091701149,6.309809638715521,-3.845354026417539,-1.1650511776615873,0.9120079677290146,0.1679162787273119,0.6415159514877374,-0.1302097011088885,0.2707309631369411,0.2067695577426647,-0.1329811310135939,-0.2137795940086952,0.5404823915491361,-0.9030868899757544,-0.9925745988579804,0.9589537924560128,-0.5664629563666889,0.4274930922201899,0.2549199106044467,0.3672157359009957,-0.2464887077628816,-0.1100320508269737,0.1234602264313657,0.0650458283615473,22.7462440100741,1.6634389730962154,-0.0035124775492476,113.44858333333336,0.0136809320157587,0.0001131744805408,71.9915174530858,384.23026085613327,108.52503628796924,29.87250782639885,169.37605115522098,99.63518869493392,1.1122384523431523,113.422416666,49.69889430807464,312.2387434030475,275.70522456816406,284.59507216119937,35.03263925642636,69.87190565578547,54.38162300017389,7.135677929129487,49.61227067880911,34.83926639935912,15.490282655611583,20.25963497697636,720.7851874437234,1865.14610548668,601.0112372771641,608.2295622181055,720.7851874437222,1865.1461054866795,2884.5834393860528,2.589431683247401,4.0051537472349015,415.21864439809286,443.2813707863904,516.9267517794151,1.0672843243938557,1.2459784506953944,0.022704,0.1816219999999999,0.0121,0.0092363724,0.461204,293.4,0.53323,0.000230693433153,101.4,2.8416000000000023,0.6636,65.905,304.6,281.732,252.573,19.5176,17.427,177.2,12756.620618364192,
